Test ID,auroc,eer,accuracy_at_eer,sensitivity_at_eer,specificity_at_eer,accuracy_at_sensitivity90,sensitivity_at_sensitivity90,specificity_at_sensitivity90
bg_m_FamRisk_LogisticRegression/version_4,0.6570248007774353,0.37215909361839294,0.6212121248245239,0.6363636255264282,0.6193181872367859,0.14646464586257935,0.9090909361839294,0.05113636329770088
bg_m_FamRisk_LinearRegression/version_0,0.6446083188056946,0.4495714604854584,0.5495049357414246,0.5517241358757019,0.5491329431533813,0.3316831588745117,0.8965517282485962,0.23699422180652618
bg_m_FamRisk_LinearRegression/version_1,0.7075510621070862,0.35285714268684387,0.6502463221549988,0.6428571343421936,0.6514285802841187,0.3300492465496063,0.8928571343421936,0.23999999463558197
bg_m_FamRisk_LinearRegression/version_2,0.7513900995254517,0.3164029121398926,0.6871795058250427,0.6785714030265808,0.688622772693634,0.40512821078300476,0.8928571343421936,0.32335329055786133
bg_m_FamRisk_LinearRegression/version_3,0.8672810792922974,0.22718894481658936,0.7718446850776672,0.774193525314331,0.7714285850524902,0.6019417643547058,0.9032257795333862,0.5485714077949524
bg_m_FamRisk_LinearRegression/version_4,0.6373966932296753,0.40909093618392944,0.5909090638160706,0.5909090638160706,0.5909090638160706,0.14646464586257935,0.9090909361839294,0.05113636329770088
bg_m_Contrac_RandomForest/version_0,0.6136137843132019,0.4409009516239166,0.5643564462661743,0.5517241358757019,0.5664739608764648,0.5148515105247498,0.6896551847457886,0.48554912209510803
bg_m_Contrac_RandomForest/version_1,0.55448979139328,0.4578571617603302,0.546798050403595,0.5357142686843872,0.5485714077949524,0.47783252596855164,0.5714285969734192,0.4628571569919586
bg_m_Contrac_RandomForest/version_2,0.6683062314987183,0.3880453407764435,0.6153846383094788,0.6071428656578064,0.6167664527893066,0.5076923370361328,0.6428571343421936,0.485029935836792
bg_m_Contrac_RandomForest/version_3,0.6208294630050659,0.33087557554244995,0.6407766938209534,0.7096773982048035,0.6285714507102966,0.5291262269020081,0.7419354915618896,0.49142858386039734
bg_m_Contrac_RandomForest/version_4,0.5892304182052612,0.4545454680919647,0.5808081030845642,0.5,0.5909090638160706,0.5808081030845642,0.5,0.5909090638160706
bg_m_Contrac_SVM/version_0,0.5975682735443115,0.461032509803772,0.5544554591178894,0.517241358757019,0.560693621635437,0.2227722704410553,0.8965517282485962,0.10982658714056015
bg_m_Contrac_SVM/version_1,0.5940816402435303,0.3864285945892334,0.5665024518966675,0.6785714030265808,0.5485714077949524,0.23152709007263184,0.8928571343421936,0.1257142871618271
bg_m_Contrac_SVM/version_2,0.5058810710906982,0.552395224571228,0.41025641560554504,0.5,0.39520958065986633,0.16923077404499054,0.8928571343421936,0.04790419340133667
bg_m_Contrac_SVM/version_3,0.7170506715774536,0.24866357445716858,0.893203854560852,0.5483871102333069,0.954285740852356,0.24757280945777893,0.9032257795333862,0.1314285695552826
bg_m_Contrac_SVM/version_4,0.5342200398445129,0.38352274894714355,0.8838383555412292,0.27272728085517883,0.9602272510528564,0.1262626200914383,0.9545454382896423,0.022727273404598236
bg_m_Contrac_NN/version_0,0.6356388330459595,0.3717361092567444,0.6336633563041687,0.6206896305084229,0.6358381509780884,0.22772277891635895,0.8965517282485962,0.11560693383216858
bg_m_Contrac_NN/version_1,0.6936734318733215,0.35857143998146057,0.6403940916061401,0.6428571343421936,0.6399999856948853,0.32019704580307007,0.8928571343421936,0.22857142984867096
bg_m_Contrac_NN/version_2,0.8025021553039551,0.253742516040802,0.7435897588729858,0.75,0.742514967918396,0.482051283121109,0.8928571343421936,0.413173645734787
bg_m_Contrac_NN/version_3,0.8447926640510559,0.224331796169281,0.7766990065574646,0.774193525314331,0.7771428823471069,0.47087377309799194,0.9032257795333862,0.3942857086658478
bg_m_Contrac_NN/version_4,0.5732179284095764,0.4801136255264282,0.5353535413742065,0.5,0.5397727489471436,0.1666666716337204,0.9090909361839294,0.07386363297700882
bg_m_Contrac_LogisticRegression/version_0,0.6342435479164124,0.38618698716163635,0.6089109182357788,0.6206896305084229,0.6069363951683044,0.2524752616882324,0.8965517282485962,0.14450867474079132
bg_m_Contrac_LogisticRegression/version_1,0.7069388031959534,0.35857143998146057,0.6403940916061401,0.6428571343421936,0.6399999856948853,0.32019704580307007,0.8928571343421936,0.22857142984867096
bg_m_Contrac_LogisticRegression/version_2,0.7997219562530518,0.25074851512908936,0.7487179636955261,0.75,0.7485029697418213,0.446153849363327,0.8928571343421936,0.371257483959198
bg_m_Contrac_LogisticRegression/version_3,0.842949390411377,0.224331796169281,0.7766990065574646,0.774193525314331,0.7771428823471069,0.43689319491386414,0.9032257795333862,0.35428571701049805
bg_m_Contrac_LogisticRegression/version_4,0.5613378286361694,0.49147728085517883,0.5151515007019043,0.5,0.5170454382896423,0.1515151560306549,0.9090909361839294,0.05681818351149559
bg_m_Contrac_LinearRegression/version_0,0.6342435479164124,0.3775164484977722,0.6237623691558838,0.6206896305084229,0.6242774724960327,0.2524752616882324,0.8965517282485962,0.14450867474079132
bg_m_Contrac_LinearRegression/version_1,0.7112245559692383,0.32928574085235596,0.6650246381759644,0.6785714030265808,0.6628571152687073,0.33497536182403564,0.8928571343421936,0.24571429193019867
bg_m_Contrac_LinearRegression/version_2,0.8029298186302185,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.4871794879436493,0.8928571343421936,0.41916167736053467
bg_m_Contrac_LinearRegression/version_3,0.8420276045799255,0.22718894481658936,0.7718446850776672,0.774193525314331,0.7714285850524902,0.4320388436317444,0.9032257795333862,0.34857141971588135
bg_m_Contrac_LinearRegression/version_4,0.5644369721412659,0.4857954680919647,0.5252525210380554,0.5,0.5284090638160706,0.1515151560306549,0.9090909361839294,0.05681818351149559
bg_m_Chemo_RandomForest/version_0,0.6780945658683777,0.3458242118358612,0.6534653306007385,0.6551724076271057,0.6531791687011719,0.6089109182357788,0.6896551847457886,0.5953757166862488
bg_m_Chemo_RandomForest/version_1,0.6598978638648987,0.40214285254478455,0.5911329984664917,0.6071428656578064,0.5885714292526245,0.5418719053268433,0.75,0.508571445941925
bg_m_Chemo_RandomForest/version_2,0.7412318587303162,0.2865697145462036,0.7128205299377441,0.7142857313156128,0.71257483959198,0.6000000238418579,0.75,0.57485032081604
bg_m_Chemo_RandomForest/version_3,0.7042396664619446,0.32414746284484863,0.6747573018074036,0.6774193644523621,0.6742857098579407,0.5194174647331238,0.7096773982048035,0.48571428656578064
bg_m_Chemo_RandomForest/version_4,0.664901852607727,0.3181818127632141,0.6818181872367859,0.6818181872367859,0.6818181872367859,0.6262626051902771,0.6818181872367859,0.6193181872367859
bg_m_Chemo_SVM/version_0,0.5533186793327332,0.4691050350666046,0.6881188154220581,0.3103448152542114,0.7514451146125793,0.19801980257034302,0.8965517282485962,0.080924853682518
bg_m_Chemo_SVM/version_1,0.49275508522987366,0.4928571283817291,0.5123152732849121,0.5,0.5142857432365417,0.13793103396892548,0.8928571343421936,0.017142856493592262
bg_m_Chemo_SVM/version_2,0.5093027949333191,0.47166383266448975,0.5230769515037537,0.5357142686843872,0.5209580659866333,0.16923077404499054,0.9285714030265808,0.041916169226169586
bg_m_Chemo_SVM/version_3,0.7537327408790588,0.23539170622825623,0.893203854560852,0.5806451439857483,0.9485714435577393,0.19417475163936615,0.9677419066429138,0.05714285746216774
